model,target,question_id,scope_id,kw_context,vl_propform,justify,k-shot,repeat_num,q_kw,q_vl,q_lf,expected,response
mistralai,Singulier,29,2,0,1,1,10,1,restaurant,restaurateur,Cap,Oui,Oui
mistralai,Singulier,29,2,0,1,1,10,2,restaurant,restaurateur,Cap,Oui,Oui
mistralai,Singulier,30,2,0,1,1,10,1,klaxon,coup,Sing,Oui,Oui
mistralai,Singulier,31,2,0,1,1,10,1,crin,crinière,Mult,Non,Oui
mistralai,Singulier,31,2,0,1,1,10,2,crin,crinière,Mult,Non,Oui
mistralai,Singulier,33,2,0,1,1,10,1,tricycle,à,Instr,Non,Oui
mistralai,Singulier,36,2,0,1,1,10,1,rencontre,compétitive,Ver,Non,Oui
mistralai,Singulier,37,2,0,1,1,10,1,canapé,au fond,Loc_in,Non,Oui
mistralai,Singulier,38,2,0,1,1,10,1,tête,de,Instr,Non,Oui
mistralai,Singulier,39,2,0,1,1,10,1,nappe,propre,Bon,Non,Oui
mistralai,Singulier,40,2,0,1,1,10,1,poitrine,de,Instr,Non,Oui
mistralai,Singulier,40,2,0,1,1,10,2,poitrine,de,Instr,Non,Oui
mistralai,Cap,1,1,0,1,1,10,1,plage,plagiste,Cap,Oui,Oui
mistralai,Cap,2,1,0,1,1,10,1,antenne,directrice,Cap,Oui,Oui
mistralai,Cap,3,1,0,1,1,10,1,navire,capitaine,Cap,Oui,Oui
mistralai,Cap,3,1,0,1,1,10,2,navire,capitaine,Cap,Oui,Oui
mistralai,Cap,3,1,0,1,1,10,4,navire,capitaine,Cap,Oui,Oui
mistralai,Cap,3,1,0,1,1,10,5,navire,capitaine,Cap,Oui,Oui
mistralai,Cap,4,1,0,1,1,10,1,bureau,président,Cap,Oui,Oui
mistralai,Cap,5,1,0,1,1,10,1,restaurant,restauratrice,Cap,Oui,Oui
mistralai,Cap,5,1,0,1,1,10,2,restaurant,restauratrice,Cap,Oui,Oui
mistralai,Cap,6,1,0,1,1,10,1,antenne,directrice,Cap,Oui,Oui
mistralai,Cap,7,1,0,1,1,10,1,bureau,présidente,Cap,Oui,Oui
mistralai,Cap,8,1,0,1,1,10,1,navire,commandant,Cap,Oui,Oui
mistralai,Cap,8,1,0,1,1,10,2,navire,commandant,Cap,Oui,Oui
mistralai,Cap,10,1,0,1,1,10,1,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,10,1,0,1,1,10,2,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,10,1,0,1,1,10,3,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,10,1,0,1,1,10,4,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,10,1,0,1,1,10,5,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,12,1,0,1,1,10,1,savon,morceau,Sing,Non,Oui
mistralai,Cap,13,1,0,1,1,10,1,graine de lupin,graine,Sing,Non,Oui
mistralai,Cap,15,1,0,1,1,10,1,judo,championnat,Sing,Non,Oui
mistralai,Cap,16,1,0,1,1,10,1,armement,arme,Sing,Non,Oui
mistralai,Cap,17,1,0,1,1,10,1,tarte,part,Sing,Non,Oui
mistralai,Cap,19,1,0,1,1,10,1,alcool,bouteille,Sing,Non,Oui
mistralai,Cap,20,1,0,1,1,10,1,basket,match,Sing,Non,Oui
mistralai,Cap,20,1,0,1,1,10,2,basket,match,Sing,Non,Oui
mistralai,Cap,21,2,0,1,1,10,1,plage,plagiste,Cap,Oui,Oui
mistralai,Cap,22,2,0,1,1,10,1,antenne,directrice,Cap,Oui,Oui
mistralai,Cap,23,2,0,1,1,10,1,navire,capitaine,Cap,Oui,Oui
mistralai,Cap,23,2,0,1,1,10,2,navire,capitaine,Cap,Oui,Oui
mistralai,Cap,23,2,0,1,1,10,3,navire,capitaine,Cap,Oui,Oui
mistralai,Cap,23,2,0,1,1,10,4,navire,capitaine,Cap,Oui,Oui
mistralai,Cap,23,2,0,1,1,10,5,navire,capitaine,Cap,Oui,Oui
mistralai,Cap,25,2,0,1,1,10,1,restaurant,restauratrice,Cap,Oui,Oui
mistralai,Cap,25,2,0,1,1,10,2,restaurant,restauratrice,Cap,Oui,Oui
mistralai,Cap,25,2,0,1,1,10,5,restaurant,restauratrice,Cap,Oui,Oui
mistralai,Cap,26,2,0,1,1,10,1,antenne,directrice,Cap,Oui,Oui
mistralai,Cap,27,2,0,1,1,10,1,bureau,présidente,Cap,Oui,Oui
mistralai,Cap,28,2,0,1,1,10,1,navire,commandant,Cap,Oui,Oui
mistralai,Cap,29,2,0,1,1,10,1,bureau,chef,Cap,Oui,Oui
mistralai,Cap,30,2,0,1,1,10,1,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,30,2,0,1,1,10,2,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,30,2,0,1,1,10,3,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,30,2,0,1,1,10,4,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,30,2,0,1,1,10,5,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,31,2,0,1,1,10,1,savon,goutte,Sing,Non,Oui
mistralai,Cap,33,2,0,1,1,10,1,cigarette,paquet,Mult,Non,Oui
mistralai,Cap,37,2,0,1,1,10,1,chleuh,peuple,Mult,Non,Oui
mistralai,Cap,40,2,0,1,1,10,1,famille,mafia,Mult,Non,Oui
mistralai,Cap,41,3,0,1,1,10,1,plage,plagiste,Cap,Oui,Oui
mistralai,Cap,42,3,0,1,1,10,1,antenne,directrice,Cap,Oui,Oui
mistralai,Cap,43,3,0,1,1,10,1,navire,capitaine,Cap,Oui,Oui
mistralai,Cap,43,3,0,1,1,10,2,navire,capitaine,Cap,Oui,Oui
mistralai,Cap,44,3,0,1,1,10,1,bureau,président,Cap,Oui,Oui
mistralai,Cap,45,3,0,1,1,10,1,restaurant,restauratrice,Cap,Oui,Oui
mistralai,Cap,46,3,0,1,1,10,1,antenne,directrice,Cap,Oui,Oui
mistralai,Cap,47,3,0,1,1,10,1,bureau,présidente,Cap,Oui,Oui
mistralai,Cap,47,3,0,1,1,10,2,bureau,présidente,Cap,Oui,Oui
mistralai,Cap,48,3,0,1,1,10,1,navire,commandant,Cap,Oui,Oui
mistralai,Cap,49,3,0,1,1,10,1,bureau,chef,Cap,Oui,Oui
mistralai,Cap,50,3,0,1,1,10,1,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,50,3,0,1,1,10,2,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,50,3,0,1,1,10,3,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,50,3,0,1,1,10,4,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,50,3,0,1,1,10,5,opéra,directeur,Cap,Oui,Oui
mistralai,Cap,51,3,0,1,1,10,1,punaise,colonie,Mult,Non,Oui
mistralai,Cap,53,3,0,1,1,10,1,client,clientèle,Mult,Non,Oui
mistralai,Cap,53,3,0,1,1,10,2,client,clientèle,Mult,Non,Oui
mistralai,Cap,54,3,0,1,1,10,1,humanité,homme,Sing,Non,Oui
mistralai,Cap,55,3,0,1,1,10,1,corbeau,noir,Epit,Non,Oui
mistralai,Sing,1,1,0,1,1,10,1,savon,goutte,Sing,Oui,Oui
mistralai,Sing,2,1,0,1,1,10,1,espèce chimique,entité chimique,Sing,Oui,Oui
mistralai,Sing,3,1,0,1,1,10,1,saucisse sèche,rondelle,Sing,Oui,Oui
mistralai,Sing,4,1,0,1,1,10,1,judo,compétition,Sing,Oui,Oui
mistralai,Sing,5,1,0,1,1,10,1,football,football,Sing,Oui,Oui
mistralai,Sing,6,1,0,1,1,10,1,groupe,membre,Sing,Oui,Oui
mistralai,Sing,7,1,0,1,1,10,1,graine de lupin,graine,Sing,Oui,Oui
mistralai,Sing,8,1,0,1,1,10,1,ping-pong,rencontre,Sing,Oui,Oui
mistralai,Sing,9,1,0,1,1,10,1,beurre,noix,Sing,Oui,Oui
mistralai,Sing,10,1,0,1,1,10,1,tennis,tennis,Sing,Oui,Oui
mistralai,Sing,11,1,0,1,1,10,1,cathédrale,chanoine,Cap,Non,Oui
mistralai,Sing,14,1,0,1,1,10,1,avion,commandante de bord,Cap,Non,Oui
mistralai,Sing,14,1,0,1,1,10,2,avion,commandante de bord,Cap,Non,Oui
mistralai,Sing,15,1,0,1,1,10,1,restaurant,restaurateur,Cap,Non,Oui
mistralai,Sing,16,1,0,1,1,10,1,restaurant,restauratrice,Cap,Non,Oui
mistralai,Sing,17,1,0,1,1,10,1,bureau,chef,Cap,Non,Oui
mistralai,Sing,17,1,0,1,1,10,2,bureau,chef,Cap,Non,Oui
mistralai,Sing,17,1,0,1,1,10,4,bureau,chef,Cap,Non,Oui
mistralai,Sing,17,1,0,1,1,10,5,bureau,chef,Cap,Non,Oui
mistralai,Sing,19,1,0,1,1,10,1,opéra,directrice,Cap,Non,Oui
mistralai,Sing,19,1,0,1,1,10,2,opéra,directrice,Cap,Non,Oui
mistralai,Sing,20,1,0,1,1,10,1,personnel,directeur,Cap,Non,Oui
mistralai,Sing,21,2,0,1,1,10,1,savon,goutte,Sing,Oui,Oui
mistralai,Sing,21,2,0,1,1,10,2,savon,goutte,Sing,Oui,Oui
mistralai,Sing,22,2,0,1,1,10,1,espèce chimique,entité chimique,Sing,Oui,Oui
mistralai,Sing,23,2,0,1,1,10,1,saucisse sèche,rondelle,Sing,Oui,Oui
mistralai,Sing,24,2,0,1,1,10,1,judo,compétition,Sing,Oui,Oui
mistralai,Sing,25,2,0,1,1,10,1,football,football,Sing,Oui,Oui
mistralai,Sing,26,2,0,1,1,10,1,groupe,membre,Sing,Oui,Oui
mistralai,Sing,27,2,0,1,1,10,1,graine de lupin,graine,Sing,Oui,Oui
mistralai,Sing,28,2,0,1,1,10,1,ping-pong,rencontre,Sing,Oui,Oui
mistralai,Sing,29,2,0,1,1,10,1,beurre,noix,Sing,Oui,Oui
mistralai,Sing,30,2,0,1,1,10,1,tennis,tennis,Sing,Oui,Oui
mistralai,Sing,31,2,0,1,1,10,1,cliente,clientèle,Mult,Non,Oui
mistralai,Sing,32,2,0,1,1,10,1,expert,groupe,Mult,Non,Oui
mistralai,Sing,33,2,0,1,1,10,1,abeille,essaim,Mult,Non,Oui
mistralai,Sing,34,2,0,1,1,10,1,blues,blues,Mult,Non,Oui
mistralai,Sing,34,2,0,1,1,10,2,blues,blues,Mult,Non,Oui
mistralai,Sing,35,2,0,1,1,10,1,plage,plagiste,Cap,Non,Oui
mistralai,Sing,36,2,0,1,1,10,1,fleur,grappe,Mult,Non,Oui
mistralai,Sing,37,2,0,1,1,10,1,poussin,couvée,Mult,Non,Oui
mistralai,Sing,37,2,0,1,1,10,2,poussin,couvée,Mult,Non,Oui
mistralai,Sing,37,2,0,1,1,10,5,poussin,couvée,Mult,Non,Oui
mistralai,Sing,39,2,0,1,1,10,1,lectrice,lectorat,Mult,Non,Oui
mistralai,Sing,40,2,0,1,1,10,1,symptôme,syndrome,Mult,Non,Oui
mistralai,Sing,41,3,0,1,1,10,1,savon,goutte,Sing,Oui,Oui
mistralai,Sing,42,3,0,1,1,10,1,espèce chimique,entité chimique,Sing,Oui,Oui
mistralai,Sing,43,3,0,1,1,10,1,saucisse sèche,rondelle,Sing,Oui,Oui
mistralai,Sing,44,3,0,1,1,10,1,judo,compétition,Sing,Oui,Oui
mistralai,Sing,45,3,0,1,1,10,1,football,football,Sing,Oui,Oui
mistralai,Sing,46,3,0,1,1,10,1,groupe,membre,Sing,Oui,Oui
mistralai,Sing,47,3,0,1,1,10,1,graine de lupin,graine,Sing,Oui,Oui
mistralai,Sing,48,3,0,1,1,10,1,ping-pong,rencontre,Sing,Oui,Oui
mistralai,Sing,48,3,0,1,1,10,2,ping-pong,rencontre,Sing,Oui,Oui
mistralai,Sing,49,3,0,1,1,10,1,beurre,noix,Sing,Oui,Oui
mistralai,Sing,50,3,0,1,1,10,1,tennis,tennis,Sing,Oui,Oui
mistralai,Sing,51,3,0,1,1,10,1,nostalgie,immense,Magn,Non,Oui
mistralai,Sing,52,3,0,1,1,10,1,éléphant,troupeau,Mult,Non,Oui
mistralai,Sing,53,3,0,1,1,10,1,criminel,crime organisé,Mult,Non,Oui
mistralai,Sing,53,3,0,1,1,10,2,criminel,crime organisé,Mult,Non,Oui
mistralai,Sing,54,3,0,1,1,10,1,déception,causer,Oper_2,Non,Oui
mistralai,Sing,55,3,0,1,1,10,1,musique,musique,Mult,Non,Oui
mistralai,Sing,56,3,0,1,1,10,1,dent,dentition,Mult,Non,Oui
mistralai,Sing,57,3,0,1,1,10,1,autocar,à bord,Loc_in,Non,Oui
mistralai,Sing,58,3,0,1,1,10,1,personnel,directeur,Cap,Non,Oui
mistralai,Sing,59,3,0,1,1,10,1,crime,commettre,Oper_1,Non,Oui
mistralai,Sing,60,3,0,1,1,10,1,sommeil,plonger,IncepOper_1,Non,Oui
mistralai,Mult,2,1,0,1,1,10,1,jambe,paire,Mult,Oui,Oui
mistralai,Mult,3,1,0,1,1,10,1,vents,orchestre,Mult,Oui,Oui
mistralai,Mult,4,1,0,1,1,10,1,fleur,bouquet,Mult,Oui,Oui
mistralai,Mult,5,1,0,1,1,10,1,expert,groupe,Mult,Oui,Oui
mistralai,Mult,6,1,0,1,1,10,1,fruit,grappe,Mult,Oui,Oui
mistralai,Mult,8,1,0,1,1,10,1,sein,poitrine,Mult,Oui,Oui
mistralai,Mult,10,1,0,1,1,10,1,appareil,appareillage,Mult,Oui,Oui
mistralai,Mult,10,1,0,1,1,10,2,appareil,appareillage,Mult,Oui,Oui
mistralai,Mult,12,1,0,1,1,10,1,orchestre,chef d’orchestre,Cap,Non,Oui
mistralai,Mult,12,1,0,1,1,10,2,orchestre,chef d’orchestre,Cap,Non,Oui
mistralai,Mult,12,1,0,1,1,10,3,orchestre,chef d’orchestre,Cap,Non,Oui
mistralai,Mult,12,1,0,1,1,10,4,orchestre,chef d’orchestre,Cap,Non,Oui
mistralai,Mult,12,1,0,1,1,10,5,orchestre,chef d’orchestre,Cap,Non,Oui
mistralai,Mult,13,1,0,1,1,10,1,yaourt,pack,Sing,Non,Oui
mistralai,Mult,14,1,0,1,1,10,1,antenne,directeur,Cap,Non,Oui
mistralai,Mult,14,1,0,1,1,10,2,antenne,directeur,Cap,Non,Oui
mistralai,Mult,16,1,0,1,1,10,1,préfecture,préfète,Cap,Non,Oui
mistralai,Mult,17,1,0,1,1,10,1,antenne,responsable,Cap,Non,Oui
mistralai,Mult,18,1,0,1,1,10,1,antenne,chef,Cap,Non,Oui
mistralai,Mult,18,1,0,1,1,10,2,antenne,chef,Cap,Non,Oui
mistralai,Mult,19,1,0,1,1,10,1,bureau,chef,Cap,Non,Oui
mistralai,Mult,20,1,0,1,1,10,1,bière,chope,Sing,Non,Oui
mistralai,Mult,21,2,0,1,1,10,1,banane,régime,Mult,Oui,Oui
mistralai,Mult,22,2,0,1,1,10,1,jambe,paire,Mult,Oui,Oui
mistralai,Mult,23,2,0,1,1,10,1,vents,orchestre,Mult,Oui,Oui
mistralai,Mult,24,2,0,1,1,10,1,fleur,bouquet,Mult,Oui,Oui
mistralai,Mult,24,2,0,1,1,10,2,fleur,bouquet,Mult,Oui,Oui
mistralai,Mult,24,2,0,1,1,10,4,fleur,bouquet,Mult,Oui,Oui
mistralai,Mult,24,2,0,1,1,10,5,fleur,bouquet,Mult,Oui,Oui
mistralai,Mult,25,2,0,1,1,10,1,expert,groupe,Mult,Oui,Oui
mistralai,Mult,26,2,0,1,1,10,1,fruit,grappe,Mult,Oui,Oui
mistralai,Mult,28,2,0,1,1,10,1,sein,poitrine,Mult,Oui,Oui
mistralai,Mult,29,2,0,1,1,10,1,fauteuil,rangée,Mult,Oui,Oui
mistralai,Mult,30,2,0,1,1,10,1,appareil,appareillage,Mult,Oui,Oui
mistralai,Mult,30,2,0,1,1,10,2,appareil,appareillage,Mult,Oui,Oui
mistralai,Mult,30,2,0,1,1,10,4,appareil,appareillage,Mult,Oui,Oui
mistralai,Mult,30,2,0,1,1,10,5,appareil,appareillage,Mult,Oui,Oui
mistralai,Mult,31,2,0,1,1,10,1,tempête,sous,Loc_in,Non,Oui
mistralai,Mult,32,2,0,1,1,10,1,cheveu,travailler,Real_Ω,Non,Oui
mistralai,Mult,33,2,0,1,1,10,1,véhicule,dans,Loc_in,Non,Oui
mistralai,Mult,34,2,0,1,1,10,1,lac,bleu,Bon,Non,Oui
mistralai,Mult,36,2,0,1,1,10,1,tonnerre,gronder,Func_0,Non,Oui
mistralai,Mult,37,2,0,1,1,10,1,restaurant,restauratrice,Cap,Non,Oui
mistralai,Mult,38,2,0,1,1,10,1,ticket,d’entrée,Redun,Non,Oui
mistralai,Mult,39,2,0,1,1,10,1,bureau,chef,Cap,Non,Oui
mistralai,Collocation_verbale,1,1,0,1,1,10,1,personnel,recruter,CausFunc_0,Oui,Oui
mistralai,Collocation_verbale,1,1,0,1,1,10,2,personnel,recruter,CausFunc_0,Oui,Oui
mistralai,Collocation_verbale,2,1,0,1,1,10,1,dent,ronger,Labreal_12,Oui,Oui
mistralai,Collocation_verbale,2,1,0,1,1,10,2,dent,ronger,Labreal_12,Oui,Oui
mistralai,Collocation_verbale,3,1,0,1,1,10,1,nuage,flotter,Func_2,Oui,Oui
mistralai,Collocation_verbale,4,1,0,1,1,10,1,amour,tomber,IncepOper_1,Oui,Oui
mistralai,Collocation_verbale,4,1,0,1,1,10,2,amour,tomber,IncepOper_1,Oui,Oui
mistralai,Collocation_verbale,5,1,0,1,1,10,1,maladie,affecter,Func_2,Oui,Oui
mistralai,Collocation_verbale,5,1,0,1,1,10,2,maladie,affecter,Func_2,Oui,Oui
mistralai,Collocation_verbale,6,1,0,1,1,10,1,orage,couver,IncepFunc_0,Oui,Oui
mistralai,Collocation_verbale,7,1,0,1,1,10,1,tempête,se lever,IncepFunc_0,Oui,Oui
mistralai,Collocation_verbale,8,1,0,1,1,10,1,forme,tracer,CausFunc_0,Oui,Oui
mistralai,Collocation_verbale,8,1,0,1,1,10,2,forme,tracer,CausFunc_0,Oui,Oui
mistralai,Collocation_verbale,8,1,0,1,1,10,4,forme,tracer,CausFunc_0,Oui,Oui
mistralai,Collocation_verbale,8,1,0,1,1,10,5,forme,tracer,CausFunc_0,Oui,Oui
mistralai,Collocation_verbale,9,1,0,1,1,10,1,averse,tomber,Func_0,Oui,Oui
mistralai,Collocation_verbale,9,1,0,1,1,10,2,averse,tomber,Func_0,Oui,Oui
mistralai,Collocation_verbale,9,1,0,1,1,10,3,averse,tomber,Func_0,Oui,Oui
mistralai,Collocation_verbale,9,1,0,1,1,10,4,averse,tomber,Func_0,Oui,Oui
mistralai,Collocation_verbale,9,1,0,1,1,10,5,averse,tomber,Func_0,Oui,Oui
mistralai,Collocation_verbale,10,1,0,1,1,10,1,cadavre,gésir,Func_0,Oui,Oui
mistralai,Collocation_verbale,11,1,0,1,1,10,1,tapis vert,autour,Loc_in,Non,Oui
mistralai,Collocation_verbale,13,1,0,1,1,10,1,pin,pinède,Mult,Non,Oui
mistralai,Collocation_verbale,14,1,0,1,1,10,1,banc,rangée,Mult,Non,Oui
mistralai,Collocation_verbale,15,1,0,1,1,10,1,collabo,sale,Epit,Non,Oui
mistralai,Collocation_verbale,15,1,0,1,1,10,2,collabo,sale,Epit,Non,Oui
mistralai,Collocation_verbale,15,1,0,1,1,10,5,collabo,sale,Epit,Non,Oui
mistralai,Collocation_verbale,16,1,0,1,1,10,1,propre,plus blanc que blanc,Magn,Non,Oui
mistralai,Collocation_verbale,17,1,0,1,1,10,1,victime,innocente,Epit,Non,Oui
mistralai,Collocation_verbale,18,1,0,1,1,10,1,plage,plagiste,Cap,Non,Oui
mistralai,Collocation_verbale,19,1,0,1,1,10,1,opéra,directrice,Cap,Non,Oui
mistralai,Collocation_verbale,20,1,0,1,1,10,1,dentition,dent,Sing,Non,Oui
mistralai,Verbe_support,1,1,0,1,1,10,1,fatigue,ressentir,Oper_1,Oui,Oui
mistralai,Verbe_support,2,1,0,1,1,10,1,orgueil,ressentir,Oper_1,Oui,Oui
mistralai,Verbe_support,2,1,0,1,1,10,2,orgueil,ressentir,Oper_1,Oui,Oui
mistralai,Verbe_support,3,1,0,1,1,10,1,coup de coude,donner,Oper_1,Oui,Oui
mistralai,Verbe_support,4,1,0,1,1,10,1,orage,s’abattre,Func_2,Oui,Oui
mistralai,Verbe_support,5,1,0,1,1,10,1,mal au cœur,avoir,Oper_1,Oui,Oui
mistralai,Verbe_support,5,1,0,1,1,10,2,mal au cœur,avoir,Oper_1,Oui,Oui
mistralai,Verbe_support,5,1,0,1,1,10,3,mal au cœur,avoir,Oper_1,Oui,Oui
mistralai,Verbe_support,5,1,0,1,1,10,4,mal au cœur,avoir,Oper_1,Oui,Oui
mistralai,Verbe_support,5,1,0,1,1,10,5,mal au cœur,avoir,Oper_1,Oui,Oui
mistralai,Verbe_support,6,1,0,1,1,10,1,froid dans le dos,faire,Oper_2,Oui,Oui
mistralai,Verbe_support,6,1,0,1,1,10,2,froid dans le dos,faire,Oper_2,Oui,Oui
mistralai,Verbe_support,7,1,0,1,1,10,1,corps,reposer,Func_0,Oui,Oui
mistralai,Verbe_support,7,1,0,1,1,10,2,corps,reposer,Func_0,Oui,Oui
mistralai,Verbe_support,8,1,0,1,1,10,1,tragédie,faire face,Oper_2,Oui,Oui
mistralai,Verbe_support,9,1,0,1,1,10,1,averse,tomber,Func_0,Oui,Oui
mistralai,Verbe_support,12,1,0,1,1,10,1,armoire,stocker,Labreal_12,Non,Oui
mistralai,Verbe_support,13,1,0,1,1,10,1,grille-pain,griller,Labreal_12,Non,Oui
mistralai,Verbe_support,14,1,0,1,1,10,1,cycliste,pédaler,Fact_0,Non,Oui
mistralai,Verbe_support,14,1,0,1,1,10,2,cycliste,pédaler,Fact_0,Non,Oui
mistralai,Verbe_support,15,1,0,1,1,10,1,tempête,éclater,IncepFunc_0,Non,Oui
mistralai,Verbe_support,16,1,0,1,1,10,1,corps,prendre soin,Real_1,Non,Oui
mistralai,Verbe_support,16,1,0,1,1,10,2,corps,prendre soin,Real_1,Non,Oui
mistralai,Verbe_support,17,1,0,1,1,10,1,dent,mastiquer,Labreal_12,Non,Oui
mistralai,Verbe_support,17,1,0,1,1,10,2,dent,mastiquer,Labreal_12,Non,Oui
mistralai,Verbe_support,18,1,0,1,1,10,1,insecte,tuer,LiquFunc_0,Non,Oui
mistralai,Verbe_support,19,1,0,1,1,10,1,figure,illustrer,Fact_0,Non,Oui
mistralai,Verbe_support,20,1,0,1,1,10,1,tornade,se lever,IncepFunc_0,Non,Oui
mistralai,Verbe_support,21,2,0,1,1,10,1,fatigue,ressentir,Oper_1,Oui,Oui
mistralai,Verbe_support,22,2,0,1,1,10,1,orgueil,ressentir,Oper_1,Oui,Oui
mistralai,Verbe_support,22,2,0,1,1,10,2,orgueil,ressentir,Oper_1,Oui,Oui
mistralai,Verbe_support,23,2,0,1,1,10,1,coup de coude,donner,Oper_1,Oui,Oui
mistralai,Verbe_support,24,2,0,1,1,10,1,orage,s’abattre,Func_2,Oui,Oui
mistralai,Verbe_support,25,2,0,1,1,10,1,mal au cœur,avoir,Oper_1,Oui,Oui
mistralai,Verbe_support,25,2,0,1,1,10,2,mal au cœur,avoir,Oper_1,Oui,Oui
mistralai,Verbe_support,25,2,0,1,1,10,3,mal au cœur,avoir,Oper_1,Oui,Oui
mistralai,Verbe_support,25,2,0,1,1,10,4,mal au cœur,avoir,Oper_1,Oui,Oui
mistralai,Verbe_support,25,2,0,1,1,10,5,mal au cœur,avoir,Oper_1,Oui,Oui
mistralai,Verbe_support,26,2,0,1,1,10,1,froid dans le dos,faire,Oper_2,Oui,Oui
mistralai,Verbe_support,27,2,0,1,1,10,1,corps,reposer,Func_0,Oui,Oui
mistralai,Verbe_support,27,2,0,1,1,10,2,corps,reposer,Func_0,Oui,Oui
mistralai,Verbe_support,27,2,0,1,1,10,5,corps,reposer,Func_0,Oui,Oui
mistralai,Verbe_support,28,2,0,1,1,10,1,tragédie,faire face,Oper_2,Oui,Oui
mistralai,Verbe_support,29,2,0,1,1,10,1,averse,tomber,Func_0,Oui,Oui
mistralai,Verbe_support,30,2,0,1,1,10,1,tornade,balayer,Func_2,Oui,Oui
mistralai,Verbe_support,33,2,0,1,1,10,1,bus,à bord,Loc_in,Non,Oui
mistralai,Verbe_support,34,2,0,1,1,10,1,hold-up,véritable,Epit,Non,Oui
mistralai,Verbe_support,35,2,0,1,1,10,1,paradis,véritable,Epit,Non,Oui
mistralai,Verbe_support,36,2,0,1,1,10,1,poireau,botte,Mult,Non,Oui
mistralai,Verbe_support,37,2,0,1,1,10,1,course,frénétique,Magn_vitesse,Non,Oui
mistralai,Verbe_support,38,2,0,1,1,10,1,lessive,laver,Labreal_12,Non,Oui
mistralai,Verbe_support,39,2,0,1,1,10,1,nez,énorme,Magn_taille,Non,Oui
mistralai,Verbe_support,40,2,0,1,1,10,1,formule,toute faite,Redun,Non,Oui
mistralai,Func_i,1,1,0,1,1,10,1,tempête,faire rage,Func_0,Oui,Oui
mistralai,Func_i,2,1,0,1,1,10,1,prix,s’élever,Func_2,Oui,Oui
mistralai,Func_i,3,1,0,1,1,10,1,train,flotter,Func_0,Oui,Oui
mistralai,Func_i,4,1,0,1,1,10,1,tambour,vibrer,Func_0,Oui,Oui
mistralai,Func_i,4,1,0,1,1,10,2,tambour,vibrer,Func_0,Oui,Oui
mistralai,Func_i,4,1,0,1,1,10,5,tambour,vibrer,Func_0,Oui,Oui
mistralai,Func_i,5,1,0,1,1,10,1,lac,s’étaler,Func_0,Oui,Oui
mistralai,Func_i,6,1,0,1,1,10,1,lac,s’étendre,Func_0,Oui,Oui
mistralai,Func_i,7,1,0,1,1,10,1,bruit,se propager,Func_2,Oui,Oui
mistralai,Func_i,7,1,0,1,1,10,2,bruit,se propager,Func_2,Oui,Oui
mistralai,Func_i,8,1,0,1,1,10,1,lessive,tourner,Func_0,Oui,Oui
mistralai,Func_i,9,1,0,1,1,10,1,course,se dérouler,Func_0,Oui,Oui
mistralai,Func_i,9,1,0,1,1,10,2,course,se dérouler,Func_0,Oui,Oui
mistralai,Func_i,10,1,0,1,1,10,1,cadavre,gésir,Func_0,Oui,Oui
mistralai,Func_i,11,1,0,1,1,10,1,nom de famille,porter,Oper_2,Non,Oui
mistralai,Func_i,11,1,0,1,1,10,2,nom de famille,porter,Oper_2,Non,Oui
mistralai,Func_i,13,1,0,1,1,10,1,nostalgie,ressentir,Oper_1,Non,Oui
mistralai,Func_i,14,1,0,1,1,10,1,haine,inspirer,Oper_2,Non,Oui
mistralai,Func_i,14,1,0,1,1,10,2,haine,inspirer,Oper_2,Non,Oui
mistralai,Func_i,15,1,0,1,1,10,1,football,faire,Oper_1,Non,Oui
mistralai,Func_i,17,1,0,1,1,10,1,coup d’œil,lancer,Oper_1,Non,Oui
mistralai,Func_i,17,1,0,1,1,10,2,coup d’œil,lancer,Oper_1,Non,Oui
mistralai,Func_i,18,1,0,1,1,10,1,mal au cœur,donner,Oper_2,Non,Oui
mistralai,Func_i,18,1,0,1,1,10,2,mal au cœur,donner,Oper_2,Non,Oui
mistralai,Func_i,19,1,0,1,1,10,1,cancer du sein,avoir,Oper_1,Non,Oui
mistralai,Func_i,20,1,0,1,1,10,1,haine,éprouver,Oper_1,Non,Oui
mistralai,Func_i,21,2,0,1,1,10,1,tempête,faire rage,Func_0,Oui,Oui
mistralai,Func_i,22,2,0,1,1,10,1,prix,s’élever,Func_2,Oui,Oui
mistralai,Func_i,24,2,0,1,1,10,1,tambour,vibrer,Func_0,Oui,Oui
mistralai,Func_i,24,2,0,1,1,10,2,tambour,vibrer,Func_0,Oui,Oui
mistralai,Func_i,24,2,0,1,1,10,5,tambour,vibrer,Func_0,Oui,Oui
